tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,rti_sigma_dist,rti,lti_sigma_dist,lti,min,max,mean,std,skew,kurt,left,right,maxheight,rightheight,leftheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000222616.1,RN7SKP27,,,,,,,,,,,,,,,,,,,,,0,False
adipose_subcutaneous,raw,ENSG00000222616.1,RN7SKP27,0.0,714.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,,,-1.0,-1.0,-1.0,0.0,,,,-1.0,5.83115986411798e-187,0.0,,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000222616.1,RN7SKP27,,,,,,,,,,,,,,,,,,,,,1,False
adipose_visceral_omentum,raw,ENSG00000222616.1,RN7SKP27,1.6562394984749738,556.4139468725417,-0.9932138222018284,0.004763764524725776,885.3206290871811,159.1725370126934,0.0,2.0146051781184666,0.13255691488950833,-1.0,-0.4570426912594238,-0.9990750301384317,0.02241024646681184,24.166127254581802,582.0017064846415,-1.0,-0.4570426912594238,551.6637397846562,0.0,73.12684340226252,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000222616.1,RN7SKP27,,,,,,,,,,,,,,,,,,,,,0,False
adrenal_gland,raw,ENSG00000222616.1,RN7SKP27,0.0,295.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,,,-1.0,-1.0,-1.0,0.0,,,,-1.0,2.409232716967513e-187,0.0,,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000222616.1,RN7SKP27,,,,,,,,,,,,,,,,,,,,,0,False
artery_aorta,raw,ENSG00000222616.1,RN7SKP27,0.0,472.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,,,-1.0,-1.0,-1.0,0.0,,,,-1.0,3.8547723471480207e-187,0.0,,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000222616.1,RN7SKP27,,,,,,,,,,,,,,,,,,,,,0,False
artery_coronary,raw,ENSG00000222616.1,RN7SKP27,0.0,268.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,,,-1.0,-1.0,-1.0,0.0,,,,-1.0,2.1887266716857407e-187,0.0,,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000222616.1,RN7SKP27,,,,,,,,,,,,,,,,,,,,,2,False
artery_tibial,raw,ENSG00000222616.1,RN7SKP27,2.387097345680091,642.9297257929614,-0.9965892738084035,0.0035616710850801176,2385.7918747540366,108.8719524317086,0.0,1.3542786861769798,0.4005779638681238,-1.0,-0.7223972456245196,-0.9993748482374346,0.012076179058543678,20.49198064872394,436.77990490489555,-1.0,-0.7223972456245196,641.5242031146424,0.0,256.9804590557849,691,True
bladder,excluded_at_or_below_-1,ENSG00000222616.1,RN7SKP27,,,,,,,,,,,,,,,,,,,,,0,False
bladder,raw,ENSG00000222616.1,RN7SKP27,0.0,77.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,,,-1.0,-1.0,-1.0,0.0,,,,-1.0,6.288505735813509e-188,0.0,,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000222616.1,RN7SKP27,,,,,,,,,,,,,,,,,,,,,0,False
brain_amygdala,raw,ENSG00000222616.1,RN7SKP27,0.0,181.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,,,-1.0,-1.0,-1.0,0.0,,,,-1.0,1.478207192444474e-187,0.0,,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000222616.1,RN7SKP27,,,,,,,,,,,,,,,,,,,,,1,False
brain_anterior_cingulate_cortex_ba24,raw,ENSG00000222616.1,RN7SKP27,-0.18494150302332915,220.8694136804904,-0.997547855578131,0.002362026681604778,137.54177965876602,116.59580680457493,0.0,1.468169655030629,0.3416909037171551,-1.0,-0.8028089462909735,-0.9991536864647682,0.012918415451617291,15.165892995297972,228.00431034482787,-1.0,-0.8028089462909735,220.0069884345528,0.0,75.17438670229201,233,True
brain_caudate_basal_ganglia,excluded_at_or_below_-1,ENSG00000222616.1,RN7SKP27,,,,,,,,,,,,,,,,,,,,,9,False
