tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000275475.1,IGHV3-54,0.15314897256166268,4.807764792879259,-0.8496871377951828,0.016997205943056204,4.892454105042822,48.18832018626886,0.0,-0.9234299598550744,-0.2705194476752237,-0.797444656771866,0.15314076942957502,2.956001759321154,7.7831220840115005,-0.2705194476752237,4.805397196652763,0.0,15,True
adipose_subcutaneous,raw,ENSG00000275475.1,IGHV3-54,0.3643388392749037,669.2716706445134,-0.9909089013198634,0.008223304109640636,922.6882891859542,123.88992574656409,0.0,-1.0,-0.2705194476752237,-0.9957446356464678,0.03613187117873136,13.56255555325257,237.66583433581715,-0.2705194476752237,666.1053907211161,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000275475.1,IGHV3-54,0.08922718319769249,2313699816963.232,-5.004768536828858,0.8148724795898225,6.674430544488004,13.235128178849125,0.0,-0.8932108313053928,2.621336885813564,-0.5921429010460708,0.7578618218183671,3.89117665972126,13.988098600393762,2.621336885813564,20.314398749262853,0.0,21,True
adipose_visceral_omentum,raw,ENSG00000275475.1,IGHV3-54,0.3499737535540911,531.0483399990853,-0.9547464987861218,0.04412649628896245,1253.8871823687753,114.61017864549949,0.0,-1.0,2.621336885813564,-0.9854088601737094,0.15921851276385957,20.263140915310405,448.9465108202752,2.621336885813564,528.7056917523884,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000275475.1,IGHV3-54,,,,,,,,,,,,,,,,,8,False
adrenal_gland,raw,ENSG00000275475.1,IGHV3-54,0.2051279501959163,311.0192856542654,-0.9981108238463432,0.0008567683740221574,6.358974369699123,278.5660533719275,0.0,-1.0,-0.8293480634293481,-0.9966045199817067,0.020987565194583176,6.352470771732126,40.33558055904352,-0.8293480634293481,306.37525874938956,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000275475.1,IGHV3-54,0.16108586757399337,1160829574423.2249,-3.6043325622943376,0.5343339943142535,13.907845198160514,9.044769005267602,0.0,-0.8612379460386271,-0.186936718540308,-0.7141198571432268,0.19265257199679142,1.604836600291427,1.4057857285855713,-0.186936718540308,4.16028526796803,0.0,19,True
artery_aorta,raw,ENSG00000275475.1,IGHV3-54,0.48717948724242416,510.58665841897783,-0.991200062762526,0.003923513163642479,27.743589745444936,289.8932873880488,0.0,-1.0,-0.186936718540308,-0.9884921128934774,0.06769458477766963,7.82901662822158,71.32374806992726,-0.186936718540308,496.522326539179,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000275475.1,IGHV3-54,0.07756317829572308,16.776513004007658,-1.3215262688451905,0.35685131842533946,11.827763304403533,5.871735966761734,0.0,-0.8764847680618193,0.1601005355734917,-0.6754866444497106,0.303593615436653,2.2405443725480456,3.5959906429651127,0.1601005355734917,3.5418028772215213,0.0,19,True
artery_coronary,raw,ENSG00000275475.1,IGHV3-54,0.48717948704483305,325.54177493464726,-0.9888750388037103,0.006497727534604092,37.74358974880465,250.07155678137576,0.0,-1.0,0.1601005355734917,-0.97699345613636,0.11478787236542808,7.732483684317253,69.37088573563548,0.1601005355734917,323.6548521956658,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000275475.1,IGHV3-54,,,,,,,,,,,,,,,,,2,False
artery_tibial,raw,ENSG00000275475.1,IGHV3-54,2.1136710956865103,641.835463004745,-0.9977801162701392,0.0018161108899917603,2206.7703831373105,136.71146400259207,0.0,-1.0,-0.822217397054523,-0.9995915523044665,0.007839159456989668,20.191650510764823,422.46096653717314,-0.822217397054523,637.9075689594553,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000275475.1,IGHV3-54,,,,,,,,,,,,,,,,,3,False
bladder,raw,ENSG00000275475.1,IGHV3-54,0.0769230769360757,82.70586020338389,-0.9963848504903404,0.0015134705655961912,2.769230769957195,304.77450031005446,0.0,-1.0,-0.6702196604255997,-0.9922802715213332,0.0428715027297206,6.290877857655079,41.54449804473297,-0.6702196604255997,80.67377450239495,0.0,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000275475.1,IGHV3-54,,,,,,,,,,,,,,,,,1,False
brain_amygdala,raw,ENSG00000275475.1,IGHV3-54,0.026315789473127443,198.79865434662614,-0.9989393972001167,0.0005835993147997414,0.9743767393631985,238.7235758516055,0.0,-1.0,-0.9004260474484996,-0.9994498676654613,0.007401273605022336,13.341872265748705,176.0055555555548,-0.9004260474484996,196.4807966747639,0.0,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000275475.1,IGHV3-54,,,,,,,,,,,,,,,,,0,False
brain_anterior_cingulate_cortex_ba24,raw,ENSG00000275475.1,IGHV3-54,0.0,233.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,1.9028855018760357e-187,0.0,233,True
