tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000251908.1,RNU6-491P,,,,,,,,,,,,,,,,,4,False
adipose_subcutaneous,raw,ENSG00000251908.1,RNU6-491P,0.10256410256410259,765.6126033029838,-0.9929434628016489,0.002183904597087176,3.5897435897436156,392.0925252559873,0.0,-1.0,-0.3874531103027065,-0.9975564540279449,0.03359427778315466,14.523424671167735,220.93161748322822,-0.3874531103027065,763.9517113708971,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000251908.1,RNU6-491P,,,,,,,,,,,,,,,,,0,False
adipose_visceral_omentum,raw,ENSG00000251908.1,RNU6-491P,0.0,587.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,4.793964762237051e-187,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000251908.1,RNU6-491P,,,,,,,,,,,,,,,,,0,False
adrenal_gland,raw,ENSG00000251908.1,RNU6-491P,0.0,295.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,2.409232716967513e-187,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000251908.1,RNU6-491P,,,,,,,,,,,,,,,,,5,False
artery_aorta,raw,ENSG00000251908.1,RNU6-491P,0.12820512819653437,507.60122016746567,-0.9936699167032136,0.00277855406141338,4.3589743597362105,287.24649615764787,0.0,-1.0,-0.4293068390458985,-0.9948883402784793,0.049756864506468684,9.741344199585816,94.0914003730177,-0.4293068390458985,500.09608694609466,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000251908.1,RNU6-491P,,,,,,,,,,,,,,,,,4,False
artery_coronary,raw,ENSG00000251908.1,RNU6-491P,0.10256410238176736,331.6021571636108,-0.9943371168052494,0.0030870281292269494,5.5897435905946855,259.0125226130984,0.0,-1.0,-0.4289494240249968,-0.9927625175025849,0.05927901486717202,8.162003053379244,65.56257732034564,-0.4289494240249968,331.48850313375425,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000251908.1,RNU6-491P,,,,,,,,,,,,,,,,,4,False
artery_tibial,raw,ENSG00000251908.1,RNU6-491P,0.03687572911482495,627.8932912276863,-0.9940086035263033,0.0059052467913957045,3587.00237983338,114.00236568617862,0.0,-1.0,-0.5179757594838839,-0.9973444970983956,0.03485748572624499,13.063708346030104,168.9562399664018,-0.5179757594838839,625.5848078222018,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000251908.1,RNU6-491P,,,,,,,,,,,,,,,,,0,False
