tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000251220.2,RFPL4AP3,0.054828105666214086,1.2428747327695386,-0.8068991336091088,0.1324087925253755,11.26245335737778,7.972161877379253,0.0,-0.9060126222084264,-0.0604882971656274,-0.723904925873648,0.20767627910857045,2.5022372449830415,5.723705940658531,-0.0604882971656274,1.2428681682601783,0.0,14,True
adipose_subcutaneous,raw,ENSG00000251220.2,RFPL4AP3,0.3589743590001326,700.190957589202,-0.988247132762913,0.00031509446688694217,18.974661676755908,4163.986568459557,0.0,-1.0,-0.0604882971656274,-0.9945863710955616,0.047474154352094705,13.295720084552284,224.14650864959012,-0.0604882971656274,1.6882267130022695,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000251220.2,RFPL4AP3,,,,,,,,,,,,,,,,,3,False
adipose_visceral_omentum,raw,ENSG00000251220.2,RFPL4AP3,0.07692307689995473,625.809871744886,-0.9973861044716624,0.001086648390155797,2.7692307900362083,298.52394727280205,0.0,-1.0,-0.7680073349860929,-0.9989724379707684,0.014437229976871177,14.145620028664716,200.69802704213953,-0.7680073349860929,620.8222129007237,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000251220.2,RFPL4AP3,,,,,,,,,,,,,,,,,6,False
adrenal_gland,raw,ENSG00000251220.2,RFPL4AP3,0.15384615384561953,391.28883297536095,-0.9970249539431276,0.0016524546253484636,5.076923078717394,263.4771049957124,0.0,-1.0,-0.6891620028249106,-0.9960703150611524,0.02978343213269813,8.457432235037427,75.437665672345,-0.6891620028249106,388.5487840120371,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000251220.2,RFPL4AP3,,,,,,,,,,,,,,,,,2,False
artery_aorta,raw,ENSG00000251220.2,RFPL4AP3,0.0514732474333169,504.98752100800954,-0.9979122594041848,5.0671003779883605e-06,1.8974373242225315,46062.26196241841,,-1.0,-0.8328720482149263,-0.9993690107674922,0.00975561751093673,15.602501476808978,244.74207635011726,-0.8328720482149263,0.0,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000251220.2,RFPL4AP3,,,,,,,,,,,,,,,,,0,False
artery_coronary,raw,ENSG00000251220.2,RFPL4AP3,0.0,268.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,2.1887266716857407e-187,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000251220.2,RFPL4AP3,,,,,,,,,,,,,,,,,7,False
artery_tibial,raw,ENSG00000251220.2,RFPL4AP3,0.17948717855225008,737.819708228303,-0.9939518549481617,0.0027034366454382302,5.7435897450522555,281.1376714892187,0.0,-1.0,-0.4565239135545289,-0.9974253921040123,0.028803010633799395,13.69584619494769,214.35085290717763,-0.4565239135545289,728.6096452134769,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000251220.2,RFPL4AP3,,,,,,,,,,,,,,,,,0,False
bladder,raw,ENSG00000251220.2,RFPL4AP3,0.0,77.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,6.288505735813509e-188,0.0,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000251220.2,RFPL4AP3,,,,,,,,,,,,,,,,,0,False
brain_amygdala,raw,ENSG00000251220.2,RFPL4AP3,0.0,181.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,1.478207192444474e-187,0.0,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000251220.2,RFPL4AP3,0.2368421692040777,6.561381494627067,-0.8999444566832774,0.002629432602597108,6.868422112767751,132.57432820733337,0.0,-0.9055409547099752,-0.6534503838426677,-0.8210395480586826,0.08518023292258084,0.768089913955408,-0.6140663920781742,-0.6534503838426677,6.546471022082358,0.0,13,True
brain_anterior_cingulate_cortex_ba24,raw,ENSG00000251220.2,RFPL4AP3,0.3333333333333233,229.8793958765697,-0.9959970979575083,0.0015431839314895754,14.666666666666943,313.91864505739215,0.0,-1.0,-0.6534503838426677,-0.9900150820805274,0.04549475425100721,5.142990818990546,27.928570208348468,-0.6534503838426677,229.66692436499042,0.0,233,True
brain_caudate_basal_ganglia,excluded_at_or_below_-1,ENSG00000251220.2,RFPL4AP3,,,,,,,,,,,,,,,,,1,False
brain_caudate_basal_ganglia,raw,ENSG00000251220.2,RFPL4AP3,0.025641025641025644,313.73336915384556,-0.9980307231029226,9.008250857604332e-05,0.97435897435898,2467.1878146696304,0.0,-1.0,-0.8408759104303987,-0.9994695863681012,0.009187033594756346,17.233784972593924,295.0033444816047,-0.8408759104303987,71.14813125025695,0.0,300,True
brain_cerebellar_hemisphere,excluded_at_or_below_-1,ENSG00000251220.2,RFPL4AP3,,,,,,,,,,,,,,,,,0,False
brain_cerebellar_hemisphere,raw,ENSG00000251220.2,RFPL4AP3,0.0,277.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,2.2622286867796648e-187,0.0,277,True
brain_cerebellum,excluded_at_or_below_-1,ENSG00000251220.2,RFPL4AP3,,,,,,,,,,,,,,,,,0,False
brain_cerebellum,raw,ENSG00000251220.2,RFPL4AP3,0.0,266.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,2.1723928905537574e-187,0.0,266,True
