tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,rti_sigma_dist,rti,lti_sigma_dist,lti,min,max,mean,std,skew,kurt,left,right,maxheight,rightheight,leftheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000259059.1,PEBP1P1,0.21227841395745944,2.691062329146228,-0.8315506508621634,0.12250752553135061,62.71802727079479,3.05076111033828,0.0,1.4426776259509115,0.34700122921897997,-0.9565239015769396,-0.5672757177412642,-0.8085385356052577,0.08388427270802387,0.5778859747449527,-0.1237819779329401,-0.9565239015769396,-0.5672757177412642,2.6654156001014875,0.0,0.9249024896146614,64,True
adipose_subcutaneous,raw,ENSG00000259059.1,PEBP1P1,1.641025639377884,661.4099525797134,-0.9943355789323407,0.0018089198156547618,102.97435897436235,333.87541140013604,0.0,4.428444548812799,5.536692375112464e-05,-1.0,-0.5672757177412642,-0.9828381880654573,0.06014347799605155,3.7981358075276956,14.564104590515548,-1.0,-0.5672757177412642,658.7482701822202,0.0,0.03647286524636395,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000259059.1,PEBP1P1,0.13030552138139234,3.4508237308884624,-0.9623735513299805,0.18806550025015178,58.50250796447285,3.3682648457307773,0.0,-0.23932123538935238,1.0,-0.9305480413423248,-0.5144536401926538,-0.8236773856582579,0.09102383081436025,1.283072019891878,1.6118812120285515,-0.9305480413423248,-0.5144536401926538,3.341535923973125,0.0,3.3415359239731264,50,True
adipose_visceral_omentum,raw,ENSG00000259059.1,PEBP1P1,1.2820512933045491,604.2379536824988,-0.9947745753078401,0.002432493957817878,141.89743589901917,279.2510043235559,0.0,3.0379793730059044,0.010127202865404259,-1.0,-0.5144536401926538,-0.9849810379606693,0.05585292172275814,4.425070975366505,22.073507891736945,-1.0,-0.5144536401926538,591.0135064497692,0.0,5.985313676010632,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000259059.1,PEBP1P1,0.6696545210504518,6.963902902670605,-0.8842192494858441,0.07663435178143509,57.450841999510864,12.040639852359272,0.0,1.2795513798330103,0.44106030090442594,-0.9535564367208468,-0.2317529921470992,-0.7990349517340429,0.14518741819495795,1.8055125871450035,3.443661545209161,-0.9535564367208468,-0.2317529921470992,6.963539461340082,0.0,3.0713408101785005,74,True
adrenal_gland,raw,ENSG00000259059.1,PEBP1P1,1.9473719245002767,212.22253170724136,-0.9903998947365874,0.006800244632037203,318.62611283950173,157.7720797925149,0.0,1.9964868616292977,0.13743466747432534,-1.0,-0.2317529921470992,-0.9495884285705735,0.11335541340603335,3.0874020479237494,11.390600365000296,-1.0,-0.2317529921470992,210.45295324415292,0.0,28.923531648099896,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000259059.1,PEBP1P1,0.3474358635278708,1.3182425569200678,-0.8574408661309366,0.0352743896299895,20.713406675428125,10.227914550121803,0.0,2.8255909048451824,0.018463588548190857,-0.9279189022383068,-0.6023284470859451,-0.8074249249746326,0.0851570810558169,0.7981108970205373,-0.3406875893028789,-0.9279189022383068,-0.6023284470859451,1.3182065590213101,0.0,0.02433882352729594,24,True
artery_aorta,raw,ENSG00000259059.1,PEBP1P1,0.6153846118843639,501.78764876394825,-0.9956681322766398,0.0018863678743367114,35.23076924169609,294.88750576386883,0.0,3.2476094234463506,0.005271019575914776,-1.0,-0.6023284470859451,-0.9902080470326085,0.04634352292351415,5.31059265021052,29.944600428624376,-1.0,-0.6023284470859451,487.95588557948935,0.0,2.572025025072318,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000259059.1,PEBP1P1,0.23684216341589648,4.132328220545248,-0.8946511977830852,0.0023671078115170244,8.868421586992243,143.37283859636966,0.0,3.6762262367726333,0.0011623623494956023,-0.900804457851788,-0.6546740293903939,-0.7974268794241097,0.08230526195652345,0.38396329534323337,-0.9146698607046302,-0.900804457851788,-0.6546740293903939,4.132250387148792,0.0,0.004803172268710382,11,True
artery_coronary,raw,ENSG00000259059.1,PEBP1P1,0.28205128205127755,279.7023418274147,-0.9961329877191577,0.0015352461606628063,9.897435897435997,314.539715021237,0.0,3.5621526720312104,0.0017777310268069753,-1.0,-0.6546740293903939,-0.9916854316181537,0.04330056671307621,5.6390931089007585,32.78144296296431,-1.0,-0.6546740293903939,276.3525968591927,0.0,0.49128058577527456,268,True
