tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000231508.1,RPL34P20,0.7766682699838243,2.9824788495566517,-0.8448475679851299,0.02501395234494325,48.506334601792176,18.444658586035544,0.0,-0.9275717306055038,-0.5186070176430433,-0.7733677317403324,0.10140222343083925,0.5757116814470004,-0.5597911048613691,-0.5186070176430433,2.982419137304478,0.0,44,True
adipose_subcutaneous,raw,ENSG00000231508.1,RPL34P20,1.128205126677323,720.8494872260904,-0.993330805304092,0.0023825502267799644,70.35897456528997,281.7824410773199,0.0,-1.0,-0.5186070176430433,-0.986033865821533,0.05995337174576099,4.747771794145807,23.367842775768157,-0.5186070176430433,713.5776643176877,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000231508.1,RPL34P20,0.38877727957132613,13.385869074256583,-0.8128629317444632,0.1724988190515662,127.55417903077024,10.12236216530492,0.0,-0.912808750437377,0.4218130507127762,-0.7193557220211734,0.1828652510814934,2.9161837832529405,13.044074602246951,0.4218130507127762,13.385823605145402,0.0,113,True
adipose_visceral_omentum,raw,ENSG00000231508.1,RPL34P20,2.897435839927799,583.2773951369777,-0.9845514312552287,0.005028830995065181,859.5897437066768,395.499416462928,0.0,-1.0,0.4218130507127762,-0.9459747812408732,0.13658419549075887,3.870989426729893,22.787481750824305,0.4218130507127762,552.700050073489,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000231508.1,RPL34P20,0.5626290714528095,1.6832491058890418,-0.8194386326786359,0.09597579942276459,38.97705177906316,3.9750108765705234,0.0,-0.9323392574142846,-0.5496739685971637,-0.7798886895562469,0.09156637768851787,0.5821502353025846,-0.3911975990314627,-0.5496739685971637,1.6826197356611443,0.0,51,True
adrenal_gland,raw,ENSG00000231508.1,RPL34P20,1.3076923092655828,245.7964684851436,-0.9942632838070303,0.0009547803733601023,56.30769233081497,658.5223751963584,0.0,-1.0,-0.5496739685971637,-0.9619468581944699,0.09152796386977585,2.423507023954136,5.024789402770423,-0.5496739685971637,225.86473887567692,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000231508.1,RPL34P20,0.05227325122366037,5.012257884765749,-1.1006253505565557,0.39752243460280734,32.903613746357564,3.35332490587955,0.0,-0.8639096977983255,-0.1580365393146275,-0.6951476083298109,0.1570507516291172,1.7349360704984023,3.551769688438956,-0.1580365393146275,3.4977671431861763,0.0,42,True
artery_aorta,raw,ENSG00000231508.1,RPL34P20,1.0769230793245952,463.4322877372651,-0.9902599299444614,0.002820041768573146,94.76923077940413,417.348997830032,0.0,-1.0,-0.1580365393146275,-0.9728733041310424,0.0984724828301042,4.464864357719529,23.702197326929177,-0.1580365393146275,462.85877463467546,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000231508.1,RPL34P20,0.5611840811974923,2.5856128431982657,-0.8381426387458542,0.029041887793045857,27.303578115868383,19.20926039778462,0.0,-0.9042632269277128,-0.4436667265478891,-0.7446867543022515,0.1155102456894123,0.9259492240478949,-0.04820692181915254,-0.4436667265478891,2.5856126238609427,0.0,34,True
artery_coronary,raw,ENSG00000231508.1,RPL34P20,1.470741791590523,217.66497006012716,-0.9930533203791007,0.005927047422665454,296.6633748818975,131.08549950367296,0.0,-1.0,-0.4436667265478891,-0.9676095136055094,0.09432235915878347,3.172824604205686,9.999997270218858,-0.4436667265478891,216.43987205781062,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000231508.1,RPL34P20,0.5096756766206809,3.2898026934431077,-0.8030142777617502,0.02003321420293455,15.448189320243241,28.380962723273935,0.0,-0.8870490435827113,-0.4009802988436138,-0.7389631476811829,0.1169135380169316,1.0397927164385385,0.5032499348894595,-0.4009802988436138,3.2887534162710375,0.0,30,True
artery_tibial,raw,ENSG00000231508.1,RPL34P20,0.769226474903002,900.5165805216453,-0.9943122812115974,0.0032309676054229665,42.92307698836676,259.7049054426128,0.0,-1.0,-0.4009802988436138,-0.9886669962813829,0.05838219508824587,5.9067431066754095,38.302384389866326,-0.4009802988436138,892.132847791604,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000231508.1,RPL34P20,,,,,,,,,,,,,,,,,5,False
bladder,raw,ENSG00000231508.1,RPL34P20,0.12820512820515403,74.12613203754819,-0.993361783508957,0.0018603477851508628,4.35897435950973,418.5394716254559,0.0,-1.0,-0.4427879524037983,-0.9813604769854235,0.08034953027340087,5.00767107282426,26.976486451826773,-0.4427879524037983,73.78387889595014,0.0,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000231508.1,RPL34P20,,,,,,,,,,,,,,,,,8,False
brain_amygdala,raw,ENSG00000231508.1,RPL34P20,0.20512820512810673,193.10189943202997,-0.9965582867496556,0.0014948867541976923,8.358974358976164,294.93487452572884,0.0,-1.0,-0.6847989817832714,-0.992158365580165,0.039216264560552445,5.523957141882557,32.36512149000976,-0.6847989817832714,188.11637159056764,0.0,181,True
brain_anterior_cingulate_cortex_ba24,excluded_at_or_below_-1,ENSG00000231508.1,RPL34P20,0.31578951016995305,7.253946369161547,-0.8869377659516563,0.0017860470632134913,12.210527197066396,139.52924318503017,0.0,-0.9068428071267812,-0.7107226583798911,-0.8317026238779462,0.05871441820570709,0.39263208854722187,-0.860624835385353,-0.7107226583798911,7.2437067550863246,0.0,15,True
brain_anterior_cingulate_cortex_ba24,raw,ENSG00000231508.1,RPL34P20,0.3926195388214934,214.90043925572553,-0.9963885762441819,0.002906924205832142,33.0984262886655,138.975971420552,0.0,-1.0,-0.7107226583798911,-0.9891654049706832,0.043834128674092476,4.213750323736834,17.41848931491827,-0.7107226583798911,213.54898776081902,0.0,233,True
brain_caudate_basal_ganglia,excluded_at_or_below_-1,ENSG00000231508.1,RPL34P20,0.45625673004246586,0.8232084195322504,-0.8573497578630249,0.06178942809925131,16.83776602800668,4.019162044660413,0.0,-0.9332549845727268,-0.6817456406453544,-0.8280773724019337,0.06739282700084133,0.4933157449466226,-0.548617823613903,-0.6817456406453544,0.8229508049202489,0.0,32,True
