tissue,table,gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
adipose_subcutaneous,excluded_at_or_below_-1,ENSG00000208025.1,MIR591,,,,,,,,,,,,,,,,,5,False
adipose_subcutaneous,raw,ENSG00000208025.1,MIR591,0.12820512820512814,784.6798264928757,-0.9920818384530847,0.0006138910528117544,6.35897436392594,1404.9746593032926,0.0,-1.0,-0.3822012689822124,-0.9961897613394278,0.045574966533552995,11.962178284446704,142.24323587965333,-0.3822012689822124,584.7578984602887,0.0,714,True
adipose_visceral_omentum,excluded_at_or_below_-1,ENSG00000208025.1,MIR591,,,,,,,,,,,,,,,,,4,False
adipose_visceral_omentum,raw,ENSG00000208025.1,MIR591,-0.44916665533216915,537.4130377781936,-0.9914555948080349,0.008044999460872016,2162.3630164285837,118.99709150862512,0.0,-1.0,-0.3145199731288067,-0.9961469570608578,0.04736408246649906,12.580891113543222,160.45260467675766,-0.3145199731288067,535.0523593361676,0.0,587,True
adrenal_gland,excluded_at_or_below_-1,ENSG00000208025.1,MIR591,,,,,,,,,,,,,,,,,0,False
adrenal_gland,raw,ENSG00000208025.1,MIR591,0.0,295.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,2.409232716967513e-187,0.0,295,True
artery_aorta,excluded_at_or_below_-1,ENSG00000208025.1,MIR591,,,,,,,,,,,,,,,,,2,False
artery_aorta,raw,ENSG00000208025.1,MIR591,0.051282051282069044,477.48124868158214,-0.992071333605437,0.0025856402428965242,1.8974358982739465,356.85622844342134,0.0,-1.0,-0.3396226159992626,-0.9973931170706959,0.04011321577015689,15.38822065052751,236.04525420550374,-0.3396226159992626,474.30008955631206,0.0,472,True
artery_coronary,excluded_at_or_below_-1,ENSG00000208025.1,MIR591,,,,,,,,,,,,,,,,,1,False
artery_coronary,raw,ENSG00000208025.1,MIR591,0.02564102564102566,275.9486210635811,-0.9909311472696921,0.0020225791428845636,0.9743589748433782,521.5153610199355,0.0,-1.0,-0.245070606855388,-0.9971830992793111,0.04611465224435997,16.278935632231985,263.0037453183521,-0.245070606855388,271.87559413186074,0.0,268,True
artery_tibial,excluded_at_or_below_-1,ENSG00000208025.1,MIR591,,,,,,,,,,,,,,,,,0,False
artery_tibial,raw,ENSG00000208025.1,MIR591,0.0,691.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,5.643321381100175e-187,0.0,691,True
bladder,excluded_at_or_below_-1,ENSG00000208025.1,MIR591,,,,,,,,,,,,,,,,,0,False
bladder,raw,ENSG00000208025.1,MIR591,0.0,77.0,-0.9875,1.0001e-06,0.0,-17675.90193946968,0.0,-1.0,-1.0,-1.0,0.0,,,-1.0,6.288505735813509e-188,0.0,77,True
brain_amygdala,excluded_at_or_below_-1,ENSG00000208025.1,MIR591,,,,,,,,,,,,,,,,,0,False
