gene,genename,n_obs,frac_at_floor,is_zero_inflated,n_modes,shapiro_p,shapiro_bh_reject,dagostino_p,anderson_stat,skew,kurt,mle_mu,mle_sigma,mle_sigma_dist,d_aic,d_aic_threshold,mle_success,r_squared,sigma_span_ratio,sigma_span_ok,x0_in_range,n_obs_ok,support_ok,qc_pass,dist_class
ENSG00000290825.2,DDX11L16,350,0.9942857142857144,True,,,False,,,,,,,,,,False,0.9071593252994976,0.062490481167396,True,True,True,False,False,zero_inflated
ENSG00000223972.6,DDX11L1,4,0.0,False,0.0,,False,,,,,0.7298818895306185,0.2654688589779405,-3.871065133734172,2.996920759827333,6.469422114255302,True,,,False,False,False,True,False,undetermined
ENSG00000310526.1,WASH7P,803,0.0012453300124533,False,1.0,4.75894897939205e-07,True,3.51761609471965e-09,2.230347385019627,0.4962282303347399,0.6242085765079057,0.7319742584526948,0.5545531426332524,3.698152675819886,0.1732475379692459,6.469422114255302,True,0.9676323013581573,0.1371246689885696,True,True,True,True,True,right_skewed
ENSG00000243485.6,MIR1302-2HG,121,0.9917355371900828,True,,,False,,,,,,,,,,False,0.8961075386375499,0.0831094798766097,True,True,True,False,False,zero_inflated
ENSG00000237613.3,FAM138A,184,1.0,True,,,False,,,,,,,,,,False,0.8423538964840336,0.0849679493139812,True,True,True,False,False,zero_inflated
ENSG00000308361.1,ENSG00000308361,17,0.7647058823529411,True,,,False,,,,,,,,,,False,0.3195537219585435,0.3282129259557528,True,False,False,False,False,zero_inflated
ENSG00000290826.2,ENSG00000290826,243,0.9176954732510288,True,,,False,,,,,,,,,,False,0.9328895309119812,0.073764717328113,True,True,True,False,False,zero_inflated
ENSG00000268020.3,OR4G4P,176,0.9545454545454546,True,,,False,,,,,,,,,,False,0.8744180291990737,0.0623237611591192,True,True,True,False,False,zero_inflated
ENSG00000186092.7,OR4F5,528,0.9431818181818182,True,,,False,,,,,,,,,,False,0.9981689519521056,0.2457453805735538,True,False,True,False,False,zero_inflated
ENSG00000241860.8,ENSG00000241860,802,0.5012468827930174,True,,,False,,,,,,,,,,False,0.9598594763950714,0.0837011991004701,True,True,True,False,False,zero_inflated
ENSG00000308314.1,ENSG00000308314,255,0.8745098039215686,True,,,False,,,,,,,,,,False,0.9058664967425524,0.1051798795065694,True,True,True,False,False,zero_inflated
ENSG00000233750.3,CICP27,798,0.0789473684210526,False,1.0,4.5370341414562816e-14,True,1.6383650221284624e-09,8.07590030794779,0.5406707815068503,-0.3488500202799307,0.2346341231616687,0.7819742244211573,3.602586122719884,0.2492427241995756,6.469422114255302,True,0.8813755391525266,0.3151456714220146,True,True,True,True,True,right_skewed
ENSG00000308579.1,ENSG00000308579,803,0.0,False,1.0,3.311024508624685e-07,True,1.909139116895413e-06,3.325546130155999,-0.4549378031297803,0.114988533704242,7.070080643769034,0.9792049375904248,2.498441371984923,8.974788134072696,6.469422114255302,True,0.9037139775671637,0.1574869396836659,True,True,True,True,True,right_truncated
ENSG00000268903.1,ENSG00000268903,802,0.0,False,1.0,0.1229915337716604,False,0.1382091045860899,0.7728796289464981,-0.1472034503838179,-0.1785848491397224,3.5664414830154336,1.2168267380174564,2.983959731501794,2.187896351780182,6.469422114255302,True,0.9252573890174942,0.1770952076050002,True,True,True,True,True,normal
ENSG00000269981.1,ENSG00000269981,803,0.0,False,1.0,0.0003455543628501,True,0.0003955194986053,1.851304417918186,-0.3419319284696743,0.1127961712545588,7.0913547414725056,0.9993391847084488,2.899714636882462,2.8512473221599066,6.469422114255302,True,0.9473968016407508,0.1438657057578035,True,True,True,True,True,non_normal
ENSG00000239906.1,ENSG00000239906,548,0.2883211678832116,True,,,False,,,,,,,,,,False,0.9681472551866268,0.1527010731515756,True,False,True,False,False,zero_inflated
ENSG00000222623.1,RNU6-1100P,37,0.0,False,1.0,2.821914293528124e-05,True,5.97578994643172e-08,1.1758675124164313,2.0822972238774247,6.607801388949724,-0.2660710638805109,0.2952052647083993,4.282400310706593,0.0006834386541711,6.469422114255302,True,0.5768827411708355,0.5891009785650015,True,False,True,True,False,right_skewed
ENSG00000241599.1,ENSG00000241599,60,0.45,True,,,False,,,,,,,,,,False,0.7699039918144911,0.2319074219752906,True,False,True,False,False,zero_inflated
ENSG00000308415.1,DDX11L2,730,0.5191780821917809,True,,,False,,,,,,,,,,False,0.986543734530502,0.4143917092109629,True,False,True,False,False,zero_inflated
ENSG00000310527.1,WASH9P,803,0.0024906600249066,False,1.0,0.1384502995787684,False,0.0452571072836473,0.5687689994838365,-0.0350751798692501,-0.3609088814361336,0.7215728782818471,0.5114272300574032,2.750761951549526,4.45731639265,6.469422114255302,True,0.9352613162409924,0.1943061072105209,True,True,True,True,True,normal
ENSG00000308625.1,ENSG00000308625,116,0.2241379310344827,True,,,False,,,,,,,,,,False,0.7513458356005849,0.0842452355483365,True,True,True,False,False,zero_inflated
ENSG00000308544.1,ENSG00000308544,1,0.0,False,0.0,,False,,,,,,,,,6.469422114255302,False,,,False,False,False,True,False,undetermined
ENSG00000292994.2,ENSG00000292994,803,0.3026151930261519,True,,,False,,,,,,,,,,False,0.9334189417895716,0.1861261017757801,True,True,True,False,False,zero_inflated
ENSG00000286448.2,ENSG00000286448,542,0.8394833948339483,True,,,False,,,,,,,,,,False,0.9497638366303652,0.1332215680623537,True,False,True,False,False,zero_inflated
ENSG00000236679.2,RPL23AP24,0,,False,,,False,,,,,,,,,,False,,,False,False,False,False,False,undetermined
ENSG00000236601.3,ENSG00000236601,228,0.9912280701754386,True,,,False,,,,,,,,,,False,0.8980608193176178,0.0606750755654856,True,True,True,False,False,zero_inflated
ENSG00000290385.2,ENSG00000290385,803,0.0,False,1.0,5.1770865616500325e-08,True,5.971223143759164e-07,2.367663606451174,0.4787751979720436,0.0887206265318396,1.079417969162484,0.8549595969656644,3.570932003832515,0.2829258639537784,6.469422114255302,True,0.8845509174070255,0.1762803648911422,True,True,True,True,True,right_skewed
ENSG00000269732.1,WBP1LP7,191,0.7382198952879581,True,,,False,,,,,,,,,,False,0.914016077475626,0.0926981975006364,True,True,True,False,False,zero_inflated
ENSG00000284733.2,OR4F29,295,0.9593220338983052,True,,,False,,,,,,,,,,False,0.9231029120333838,0.0629067612742044,True,True,True,False,False,zero_inflated
ENSG00000233653.3,CICP7,259,0.9922779922779924,True,,,False,,,,,,,,,,False,0.8903019995956749,0.0254240996659257,False,True,True,False,False,zero_inflated
ENSG00000250575.1,ENSG00000250575,781,0.2074263764404609,True,,,False,,,,,,,,,,False,0.9844135685118516,0.1177600245035602,True,True,True,False,False,zero_inflated
